company_name,listing_date,corp_code,stock_code,rcept_no,report_nm,track_type,discount_rate_low_pct,discount_rate_high_pct,discount_rate_mid_pct,price_band_low,price_band_high,band_midpoint,final_offering_price,price_vs_mid,net_income_mn,net_income_bn,peer_per,valuation_model,per_stock_value,total_shares,offering_shares,offering_amount,discount_rate_xml_low,discount_rate_xml_high,discount_rate_xml_mid,listing_market,is_tech_special,is_growth_special,filled_key_fields,extraction_status,xml_size,discount_rate_implied,discount_rate_diff,data_quality_flag,net_income_type,institutional_ratio,retail_ratio,discount_rate_xml_source,dart_revenue_bn,dart_op_income_bn,dart_net_income_bn,dart_assets_bn,dart_equity_bn,dart_bsns_year,dart_reprt_code,dart_debt_ratio,dart_op_margin,net_income_source,source_dataset,crawling_sector,crawling_industry,crawling_summary,crawling_source_url,crawling_collected_at,crawling_status,segment_bio,segment_healthcare,segment_software,segment_ai,segment_robotics,segment_semiconductor,segment_materials,segment_manufacturing,segment_mobility,segment_fintech,segment_deeptech,segment_platform,segment_consumer,segment_unknown
더핑크퐁컴퍼니,2025-11-18,1138364,403850,20251105000307,[발행조건확정]증권신고서(지분증권),general,15.3,28.67,21.985,32000.0,38000.0,35000.0,38000.0,0.0857,25616.0,256.16,,EV/EBITDA,44864.0,,2000000.0,76000000000.0,15.3,28.67,21.985,코스닥,0.0,0.0,4.0,ok,530840.0,15.2996,0.0,OK,EBITDA,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 오락·문화,방송과엔터테인먼트,"동사는 2010년 설립된 캐릭터 IP 기반의 콘텐츠 미디어 기업으로, 2025년 코스닥시장에 상장하였음. 종속회사로는 비상장 9개사를 보유하고 있으며, Smart Study Asia Pte. Ltd.는 청산으로 연결에서 제외되었음. 동사는 '핑크퐁', '아기상어와 상어가족', '호기', '니니모', '베베핀', '씰룩' 등 2D 및 3D 캐릭터 IP를 개발하여 영상, 음원, 앱, 공연 등 다양한 형태의 콘텐츠로 제작하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=403850,2026-06-15T18:53:33,ok,0,0,0,0,0,0,0,0,0,0,0,1,0,0
데이원컴퍼니,2025-01-24,1455492,373160,20250114000473,[발행조건확정]증권신고서(지분증권),general,14.14,29.25,21.695,22000.0,26700.0,24350.0,13000.0,-0.4661,,-16.1117,,EV/EBITDA,31097.0,13950639.0,1361000.0,17693000000.0,14.14,29.25,21.695,코스닥,0.0,0.0,3.0,partial,675634.0,58.1953,0.0,OK,,,,,1276.801,-2.8676,-16.1117,610.0396,236.6556,2024.0,11011.0,157.78,-0.22,dart_api,peer_group_expanded_features_enriched.csv,코스닥 일반서비스,교육서비스,"동 회사는 2017년 교육콘텐츠 개발 및 서비스업을 영위할 목적으로 설립되었으며, 2025년 코스닥 시장에 상장하였음. 2026년 1월 애드인에듀 지분 70%를 취득하여 종속회사로 편입하였음. 성인을 대상으로 학습이 필요한 모든 콘텐츠들을 기획·개발·유통하고 있으며, 고객 유형에 따라 B2C, B2B, B2G2C, Global 사업 등 유형으로 구분하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=373160,2026-06-15T18:53:33,ok,0,0,0,0,0,0,0,0,0,0,0,1,0,0
도우인시스,2025-07-23,1380578,484120,20250711000117,[발행조건확정]증권신고서(지분증권),general,16.2,24.05,20.125,29000.0,32000.0,30500.0,32000.0,0.0492,,,15.01,EV/EBITDA,38185.0,10964654.0,1400000.0,44800000000.0,16.2,24.05,20.125,코스닥,0.0,0.0,4.0,ok,509587.0,16.1975,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 전기·전자,디스플레이장비및부품,"동사는 2010년 UTG 연구개발 및 판매를 목적으로 설립, 2025년 코스닥에 상장함. 폴더블 스마트폰용 UTG를 주력으로 하며, 삼성디스플레이 1차 협력사로서 삼성전자 Galaxy Z Fold 시리즈에 UTG를 전량 공급하고, Google, Vivo, Oppo 등에도 공급함. 2027년 삼성 노트북용 대면적 UTG 개발 완료, HTG와 슬라이더블 UTG, 반도체용 유리기판 개발 통한 사업다각화를 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=484120,2026-06-15T18:53:33,ok,0,0,0,0,0,1,0,1,0,0,0,0,0,0
동국생명과학,2025-02-17,1233465,303810,20250131000480,[발행조건확정]증권신고서(지분증권),general,11.2,21.75,16.475,12600.0,14300.0,13450.0,9000.0,-0.3309,,,14.82,EV/EBITDA,16103.0,,2000000.0,18000000000.0,11.26,21.5,16.38,코스닥,0.0,0.0,4.0,ok,624274.0,44.1098,0.095,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 제약,건강관리장비와용품,"동사는 2017년 조영제 제조 및 판매, 의료기기 유통을 목적으로 설립되었으며, 2025년 코스닥시장에 상장함. 전세계 25개국에 35개 파트너사를 보유한 조영제 전문기업으로 X선, MRI, 이오다이즈드 오일 조영제를 보유하고 있음. 조영제 사업의 영상의학 노하우와 네트워크를 활용해 의료장비 사업을 확대하며, MEMD 사업부로 CT, MRI 포트폴리오를 구축하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=303810,2026-06-09T18:53:59,ok,1,1,0,0,0,1,0,1,0,0,0,0,0,0
동방메디컬,2025-02-13,1073261,240550,20250124000579,[발행조건확정]증권신고서(지분증권),general,38.78,47.53,43.155,9000.0,10500.0,9750.0,10500.0,0.0769,22301.155,223.0115,17.58,EV/EBITDA,17152.0,21226940.0,3000000.0,31500000000.0,40.63,49.11,44.87,코스닥,0.0,0.0,5.0,ok,488569.0,38.7826,1.715,MINOR_DIFF,EBITDA,69.0,25.0,,,,,,,,,,,,ipo_features_raw.csv,코스닥 의료·정밀기기,건강관리장비와용품,"동사는 2014년 설립된 바이오 의료 전문회사로, 1985년 시작된 한방의료기기 사업을 토대로 성장하고, 2025년 코스닥시장에 상장함. 한방의료기기와 미용의료기기 제조 및 판매를 주 사업으로 영위하고, 동방침, 엘라스티 필러 등 브랜드로 50여 개국에 수출하고 있음. 일회용 한방침과 부항컵 품목 국내 시장점유율 1위를 달성하고, 생체재료 기술 기반 신제형 제품 연구개발을 지속하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=240550,2026-06-09T18:54:00,ok,1,1,0,0,0,1,0,1,0,0,0,0,1,0
듀켐바이오,2024-12-20,867034,176750,20241209000393,[발행조건확정]증권신고서(지분증권),general,30.99,39.8,35.395,12300.0,14100.0,13200.0,8000.0,-0.3939,,,,PER,20431.0,,1430000.0,11440000000.0,30.99,39.8,35.395,코스닥,0.0,0.0,3.0,partial,519705.0,,0.0,NO_XML_DR,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 제약,제약,"동사는 2002년에 설립된 암과 뇌질환 타겟 방사성의약품 전문기업임. 국내 PET-CT용 방사성의약품 최다 품목 보유 및 GMP인증 제조소 12곳을 운영하고 있으며, FDG 제품군 57.1%, 알츠하이머 치매진단제 19.4%, FP-CIT 9.9%의 매출 비중을 가짐. 개발 가능성이 높은 후보물질을 도입 및 공동개발하는 오픈 이노베이션 전략으로 아시아 시장 거점으로 도약하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=176750,2026-06-09T18:54:00,ok,1,1,0,0,0,0,0,1,0,0,0,0,0,0
디앤디파마텍,2024-05-02,1376715,347850,20240419000507,[발행조건확정]증권신고서(지분증권),general,40.31,49.49,44.9,22000.0,26000.0,24000.0,33000.0,0.375,33297.0,332.97,,PER,43555.0,11029867.0,1100000.0,36300000000.0,40.31,49.49,44.9,코스닥,0.0,0.0,4.0,ok,775557.0,24.2337,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 일반서비스,생물공학,"동사는 2014년 설립되어 2024년 코스닥에 기술성장기업으로 상장하였으며, 3개의 비상장 종속회사를 보유함. GLP-1 등 펩타이드 기반 기술로 비만, MASH 등 대사성질환 및 퇴행성 뇌질환 등에 혁신신약을 개발하고 있으며, 경구용 비만치료제, MASH 치료제 등 다양한 파이프라인을 보유함. 페길화 기술과 경구화 플랫폼을 통한 약물 전달기술로 글로벌 파트너와의 기술이전 및 공동개발을 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=347850,2026-06-09T18:54:00,ok,1,0,1,0,0,0,0,0,0,0,0,1,0,0
라메디텍,2024-06-17,1504211,462510,20240603000259,[발행조건확정]증권신고서(지분증권),general,10.54,26.75,18.645,10400.0,12700.0,11550.0,16000.0,0.3853,,,,PER,14197.0,,1298000.0,20768000000.0,10.54,26.75,18.645,코스닥,0.0,0.0,3.0,partial,491910.0,-12.6999,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 의료·정밀기기,건강관리장비와용품,"동사는 2012년 설립된 레이저 기술 기반의 미용 및 의료기기 전문 기업으로, 2024년 기술성장기업으로 코스닥시장에 상장함. 초소형 고출력 레이저 원천기술과 초소형 레이저 플랫폼 기술을 보유하며, 레이저 피부 미용/의료기기와 레이저 채혈기를 개발하여 관련 사업을 영위하고 있음. 피부 미용기기 분야에서는 퓨라셀, 퓨라셀 MX, 홈케어용 퓨라셀 ME 등을 판매하고, 피부질환 치료기 케어빔과 반려동물 용품 레이벳을 생산하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=462510,2026-06-09T18:54:01,ok,0,1,1,0,0,1,0,1,0,0,0,1,0,0
레이저쎌,2022-06-24,1573381,412350,20220613000057,[발행조건확정]증권신고서(지분증권),general,15.6,27.7,21.65,12000.0,14000.0,13000.0,16000.0,0.2308,,,,PER,16592.0,,1600000.0,25600000000.0,,,,코스닥,0.0,0.0,3.0,partial,392603.0,3.568,,NO_XML_DR,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 기계·장비,반도체와반도체장비,"동사는 2015년 설립된 기업으로, 면광원 에어리어 레이저 기술로 반도체, 디스플레이 및 2차전지 후공정 패키징 공정 본딩장비를 개발 및 제조하고 있음. 주요 제품으로 반도체용 LSR, eLMB, LPB, 디스플레이용 rLSR, 배터리용 LSR 등 다양한 라인업을 보유하고 있음. 글로벌 반도체 파운드리, 모바일기기, 전기차 배터리 선두업체에 장비를 납품하며, 미국, 대만, 일본, 중국 등 주요 거점에 데모센터를 운영하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=412350,2026-06-09T18:54:01,ok,0,0,0,0,0,1,1,1,0,0,0,0,0,0
로킷헬스케어,2025-05-12,1335143,376900,20250422000103,[발행조건확정]증권신고서(지분증권),general,29.0,39.5,34.25,11000.0,13000.0,12000.0,11000.0,-0.0833,11784.0,117.84,25.12,PER,18249.0,16218639.0,46800.0,17160000000.0,29.0,39.5,34.25,코스닥,0.0,0.0,5.0,ok,833985.0,39.7227,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 제약,건강관리장비와용품,"동사는 2012년 설립된 재생의료 전문기업으로, 2025년 기술성장기업으로 코스닥시장에 상장하였으며, 현재 3개의 비상장 종속회사를 보유하고 있음. AI 초정밀 환자 맞춤형 장기재생플랫폼 기반의 피부재생, 연골재생, 신장재생 사업 영위하며, 피부재생플랫폼은 상용화됨. 인공지능 기반 환부 자동 모델링과 3D 바이오프린팅 기술을 결합한 플랫폼으로 차별화된 사업모델을 전개하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=376900,2026-06-15T18:53:34,ok,1,1,1,1,0,1,0,0,0,0,0,1,0,0
루닛,2022-07-21,1397620,328130,20220711000248,[발행조건확정]증권신고서(지분증권),general,38.1,44.4,41.25,44000.0,49000.0,46500.0,30000.0,-0.3548,58349.0,583.49,34.82,PER,79178.0,22055945.0,1215800.0,36474000000.0,38.11,44.43,41.27,코스닥,0.0,0.0,5.0,ok,836009.0,62.1107,0.02,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 IT 서비스,건강관리기술,"동사는 2013년 설립된 딥러닝 기반 의료 인공지능 기업으로, 2024년 인수 완료로 유방암 검진 플랫폼 기반을 마련함. 암 진단 영상 판독 솔루션과 유방암 검진 소프트웨어를 보유하며, 글로벌 파트너십을 통해 3,600개 이상 기관에서 사용 중임. 인공지능 기술로 조기 발견과 치료 반응 예측에서 새로운 바이오마커를 발굴하며 의료 인공지능 산업을 개척하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=328130,2026-06-09T18:54:01,ok,1,1,1,1,0,0,0,0,0,0,0,1,0,0
루미르,2024-10-21,1636565,474170,20241008000444,[발행조건확정]증권신고서(지분증권),general,21.36,36.7,29.03,16500.0,20500.0,18500.0,12000.0,-0.3514,17652.0,176.52,28.35,PER,26068.0,19198502.0,2400000.0,28800000000.0,21.36,36.7,29.03,코스닥,0.0,0.0,5.0,ok,689910.0,53.9665,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 운송장비·부품,우주항공과국방,"동사는 2009년 설립되어 2024년 기술성장기업으로 코스닥에 상장한 지구관측 인공위성 전문기업임. 주야간 전천후 지구관측 가능한 SAR 위성시스템, 위성 영상/정보 서비스, 인공위성 관련 전장품, 대형 선박용 솔레노이드를 제조하며, 위성제조 분야의 기술과 전장품 국산화를 이루어냄. 2026년 LumirX-1호 발사로 총 18기 군집위성 시스템 구축하여 글로벌 시장에서 경쟁력 있는 사업자로 성장을 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=474170,2026-06-09T18:54:01,ok,0,0,0,0,0,1,0,1,1,0,1,0,0,0
리브스메드,2025-12-24,1385005,491000,20251212000518,[발행조건확정]증권신고서(지분증권),general,27.13,41.7,34.415,44000.0,55000.0,49500.0,55000.0,0.1111,42995.0,429.95,45.5,PER,75474.0,25919737.0,2470000.0,135850000000.0,27.13,41.7,34.415,코스닥,0.0,0.0,5.0,ok,1240739.0,27.1272,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 의료·정밀기기,건강관리장비와용품,"동사는 2011년 설립된 복강경 수술기구 전문 의료기기 기업으로, 2025년 코스닥시장에 상장함. ArtiSential과 ArtiSeal을 국내 및 미국, 유럽, 일본 등에 상용화하고, 수술용 스테이플러, 3D4K 복강경 카메라, 수술 로봇 등을 개발하고 있음. 동사는 독자적 다관절 기술로 미국, 유럽, 일본에 판매 법인을 설립하여 글로벌 시장 진출을 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=491000,2026-06-15T18:53:34,ok,0,1,0,0,1,1,0,0,0,0,0,0,0,0
링크솔루션,2025-06-10,1764099,474650,20250526000299,[발행조건확정]증권신고서(지분증권),general,42.87,50.32,46.595,20000.0,23000.0,21500.0,23000.0,0.0698,7771.0,77.71,30.08,PER,40259.0,5806432.0,,20700000000.0,42.87,50.32,46.595,코스닥,0.0,0.0,5.0,ok,426880.0,42.8699,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 기계·장비,기계,"동사는 2013년 설립된 3D 프린터 제조 및 3D 프린팅 서비스 전문 기업으로, 2025년 코스닥시장에 기술성장기업으로 상장함. 디지털 적층 성형기계 제조업에 속하며, SLA, FDM, MBJ 방식의 3D 프린터를 자체 개발하여 상용화에 성공함. 3D 프린터 판매와 출력물 생산 서비스를 운영하여 모빌리티, 항공/우주, 국방 등 다양한 산업에 서비스를 제공하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=474650,2026-06-09T18:54:02,ok,0,0,0,0,0,1,0,1,1,0,1,0,0,0
마녀공장,2023-06-08,1136977,439090,20230524000321,[발행조건확정]증권신고서(지분증권),general,37.32,46.28,41.8,12000.0,14000.0,13000.0,16000.0,0.2308,,,,PER,22337.0,,,32000000000.0,37.32,46.28,41.8,코스닥,0.0,0.0,3.0,partial,341158.0,28.37,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 화학,화장품,"동사는 2012년 설립된 천연 유래 성분 기능성 스킨케어 브랜드사로, 2023년 코스닥에 상장하였음. 대표 브랜드 '마녀공장' 중심으로 비건 화장품 '아워비건', 향 특화 브랜드 '바닐라부티크' 보유하고 있으며, 기초 화장품을 주력으로 65개국 이상에 수출하고 있음. OEM/ODM사와 파트너십을 통해 신속하게 제품을 출시하고, 온라인 기반 운영력으로 전세계 클린뷰티 시장 확대에 대응하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=439090,2026-06-09T18:54:02,ok,0,0,0,0,0,0,1,0,0,0,0,0,1,0
메가터치,2023-11-09,923516,446540,20231030000175,[발행조건확정]증권신고서(지분증권),general,19.83,29.85,24.84,3500.0,4000.0,3750.0,4800.0,0.28,,,,PER,4989.0,,5200000.0,24960000000.0,19.83,29.85,24.84,코스닥,0.0,0.0,3.0,partial,605141.0,3.7883,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 전기·전자,전자장비와기기,"동사는 2010년 설립되어 2023년 코스닥시장 상장한 반도체 및 배터리 테스트 핀 제조기업임. 반도체 TEST용 PROBE PIN, ICT PIN, 배터리 충방전 테스트 PIN을 개발·제조하며, 비메모리 반도체 후공정 Wafer Test 및 Final Test용 핀과 2차전지 충방전 테스트 핀을 주력 생산함. 고속 신호 무결성을 보장하는 테스트 솔루션을 제공하고, AI 반도체 생태계 내 신뢰성으로 시장 경쟁력을 강화하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=446540,2026-06-09T18:54:02,ok,0,0,1,1,0,1,1,1,0,0,0,0,0,0
모니터랩,2023-05-19,1583652,434480,20230508000469,[발행조건확정]증권신고서(지분증권),general,30.6,46.9,38.75,7500.0,9800.0,8650.0,9800.0,0.1329,,,,PER,,,2000000.0,19600000000.0,,,,코스닥,0.0,0.0,3.0,partial,342877.0,,,NO_XML_DR,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 IT 서비스,소프트웨어,"동사는 2005년 B2B 사이버보안 전문으로 설립되어 2023년 코스닥 상장하며, 쏘마 인수로 통합 보안 포트폴리오 완성함. 온프레미스 어플라이언스부터 클라우드 기반 SECaaS 플랫폼까지 다양한 방식 제공하고, 국내 최초 엣지 컴퓨팅 아키텍처 기반 SSE 출시함. 자체 개발 AI/ML 기반 CTI 플랫폼 AILabs로 위협 인텔리전스를 고도화하며, 제로트러스트 솔루션과 관리형 서비스 확대 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=434480,2026-06-09T18:54:03,ok,0,0,1,1,0,0,0,0,0,0,0,1,0,0
모아데이타,2022-03-10,1423837,288980,20220224002200,[발행조건확정]증권신고서(지분증권),general,15.9,27.9,21.9,24000.0,28000.0,26000.0,20000.0,-0.2308,,10.8341,,PER,33286.0,,24000.0,16000000000.0,15.9,27.9,21.9,코스닥,0.0,0.0,3.0,partial,299677.0,39.9147,0.0,OK,,,,,196.4252,27.0973,10.8341,248.7891,193.4073,2021.0,11011.0,28.63,13.8,dart_api,peer_group_expanded_features_enriched.csv,코스닥 IT 서비스,소프트웨어,"동사는 2014년 설립된 인공지능(AI) 전문기업으로, 2022년 코스닥시장에 기술성장기업으로 상장함. 종속회사로 디지털 헬스케어 전문기업 메디에이지와 AI 기반 펫 헬스케어 서비스 전문 자회사 세이지앤컴퍼니를 보유하고 있음. AI 기반 시스템 이상탐지 솔루션 개발 및 공급을 주력 사업으로 영위하며, ICT 인프라 장애 방지를 위한 이상탐지 및 예측 솔루션 페타온포캐스터를 2015년 출시하여 현재 300여 고객사를 확보하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=288980,2026-06-09T18:54:03,ok,0,1,1,1,0,0,0,0,0,0,0,0,0,0
모티브링크,2025-02-20,367400,463480,20250210000466,[발행조건확정]증권신고서(지분증권),general,16.98,29.43,23.205,5100.0,6000.0,5550.0,6000.0,0.0811,3204.0,32.04,,PER,7227.0,12390358.0,3020590.0,18123540000.0,17.53,29.88,23.705,코스닥,0.0,0.0,4.0,ok,507340.0,16.978,0.5,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 전기·전자,자동차부품,"동사는 1977년 전압·전류 제어 변압기 전문업체로 설립되어, 가전용 부품에서 자동차 부품 공급업체로 변모하며 2025년 코스닥에 상장함. 전장부품용 변압기 및 EMC COIL 최적화 설계를 제공하는 국내 유일 기업으로, OBC, LDC, 인버터 자성체 부품 양산하며 전자파 필터 및 ICCU 시스템 개발 진행 중임. 수소전기차용 고용량 제품 개발과 동시에 인공위성, 드론, 국방부품, UAM, 로봇 신규사업 확장하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=463480,2026-06-09T18:54:03,ok,0,0,0,0,1,0,0,1,1,0,1,0,0,0
